"Longitud de onda (nm)";"Absorbancia";"Tratamiento"
455;"0.234377";"Bloqueador Control 2"
454;"0.237552";"Bloqueador Control 2"
453;"0.236298";"Bloqueador Control 2"
452;"0.236882";"Bloqueador Control 2"
451;"0.236778";"Bloqueador Control 2"
450;"0.236996";"Bloqueador Control 2"
449;"0.236345";"Bloqueador Control 2"
448;"0.235900";"Bloqueador Control 2"
447;"0.236095";"Bloqueador Control 2"
446;"0.236028";"Bloqueador Control 2"
445;"0.238506";"Bloqueador Control 2"
444;"0.240645";"Bloqueador Control 2"
443;"0.241861";"Bloqueador Control 2"
442;"0.240993";"Bloqueador Control 2"
441;"0.238837";"Bloqueador Control 2"
440;"0.237855";"Bloqueador Control 2"
439;"0.240989";"Bloqueador Control 2"
438;"0.242172";"Bloqueador Control 2"
437;"0.241995";"Bloqueador Control 2"
436;"0.242807";"Bloqueador Control 2"
435;"0.239816";"Bloqueador Control 2"
434;"0.242542";"Bloqueador Control 2"
433;"0.244363";"Bloqueador Control 2"
432;"0.246832";"Bloqueador Control 2"
431;"0.246190";"Bloqueador Control 2"
430;"0.247855";"Bloqueador Control 2"
429;"0.248752";"Bloqueador Control 2"
428;"0.249932";"Bloqueador Control 2"
427;"0.249070";"Bloqueador Control 2"
426;"0.248750";"Bloqueador Control 2"
425;"0.246530";"Bloqueador Control 2"
424;"0.247976";"Bloqueador Control 2"
423;"0.249587";"Bloqueador Control 2"
422;"0.251139";"Bloqueador Control 2"
421;"0.250999";"Bloqueador Control 2"
420;"0.254792";"Bloqueador Control 2"
419;"0.256752";"Bloqueador Control 2"
418;"0.258992";"Bloqueador Control 2"
417;"0.262051";"Bloqueador Control 2"
416;"0.265726";"Bloqueador Control 2"
415;"0.272508";"Bloqueador Control 2"
414;"0.274630";"Bloqueador Control 2"
413;"0.280585";"Bloqueador Control 2"
412;"0.284774";"Bloqueador Control 2"
411;"0.290586";"Bloqueador Control 2"
410;"0.302532";"Bloqueador Control 2"
409;"0.313864";"Bloqueador Control 2"
408;"0.327560";"Bloqueador Control 2"
407;"0.347298";"Bloqueador Control 2"
406;"0.367070";"Bloqueador Control 2"
405;"0.397778";"Bloqueador Control 2"
404;"0.432972";"Bloqueador Control 2"
403;"0.477896";"Bloqueador Control 2"
402;"0.533500";"Bloqueador Control 2"
401;"0.609518";"Bloqueador Control 2"
400;"0.694743";"Bloqueador Control 2"
399;"0.805907";"Bloqueador Control 2"
398;"0.939059";"Bloqueador Control 2"
397;"1.098744";"Bloqueador Control 2"
396;"1.286340";"Bloqueador Control 2"
395;"1.505337";"Bloqueador Control 2"
394;"1.695090";"Bloqueador Control 2"
393;"1.885367";"Bloqueador Control 2"
392;"2.064549";"Bloqueador Control 2"
391;"2.054732";"Bloqueador Control 2"
390;"2.026255";"Bloqueador Control 2"
389;"2.083248";"Bloqueador Control 2"
388;"2.124777";"Bloqueador Control 2"
387;"2.122019";"Bloqueador Control 2"
386;"2.109793";"Bloqueador Control 2"
385;"2.113489";"Bloqueador Control 2"
384;"2.100575";"Bloqueador Control 2"
383;"2.086902";"Bloqueador Control 2"
382;"2.087541";"Bloqueador Control 2"
381;"2.112845";"Bloqueador Control 2"
380;"2.105873";"Bloqueador Control 2"
379;"2.152706";"Bloqueador Control 2"
378;"2.218168";"Bloqueador Control 2"
377;"2.209475";"Bloqueador Control 2"
376;"2.154648";"Bloqueador Control 2"
375;"2.126570";"Bloqueador Control 2"
374;"2.118735";"Bloqueador Control 2"
373;"2.126568";"Bloqueador Control 2"
372;"2.161610";"Bloqueador Control 2"
371;"2.646930";"Bloqueador Control 2"
370;"2.623173";"Bloqueador Control 2"
369;"2.618832";"Bloqueador Control 2"
368;"2.675367";"Bloqueador Control 2"
367;"2.709183";"Bloqueador Control 2"
366;"2.698828";"Bloqueador Control 2"
365;"2.716906";"Bloqueador Control 2"
364;"2.757307";"Bloqueador Control 2"
363;"2.867014";"Bloqueador Control 2"
362;"2.766696";"Bloqueador Control 2"
361;"2.835843";"Bloqueador Control 2"
360;"2.788128";"Bloqueador Control 2"
359;"2.774053";"Bloqueador Control 2"
358;"2.898773";"Bloqueador Control 2"
357;"2.787712";"Bloqueador Control 2"
356;"2.765287";"Bloqueador Control 2"
355;"2.725084";"Bloqueador Control 2"
354;"2.728701";"Bloqueador Control 2"
353;"2.676923";"Bloqueador Control 2"
352;"2.667266";"Bloqueador Control 2"
351;"2.688487";"Bloqueador Control 2"
350;"2.691582";"Bloqueador Control 2"
349;"2.648343";"Bloqueador Control 2"
348;"2.641212";"Bloqueador Control 2"
347;"2.700088";"Bloqueador Control 2"
346;"2.739788";"Bloqueador Control 2"
345;"2.769789";"Bloqueador Control 2"
344;"2.704799";"Bloqueador Control 2"
343;"2.671587";"Bloqueador Control 2"
342;"2.680539";"Bloqueador Control 2"
341;"2.663832";"Bloqueador Control 2"
340;"2.669060";"Bloqueador Control 2"
339;"2.683874";"Bloqueador Control 2"
338;"2.682627";"Bloqueador Control 2"
337;"2.691137";"Bloqueador Control 2"
336;"2.670221";"Bloqueador Control 2"
335;"2.715822";"Bloqueador Control 2"
334;"2.735644";"Bloqueador Control 2"
333;"2.730531";"Bloqueador Control 2"
332;"2.669706";"Bloqueador Control 2"
331;"2.665989";"Bloqueador Control 2"
330;"2.693982";"Bloqueador Control 2"
329;"2.722796";"Bloqueador Control 2"
328;"2.709439";"Bloqueador Control 2"
327;"2.780571";"Bloqueador Control 2"
326;"2.766157";"Bloqueador Control 2"
325;"2.789445";"Bloqueador Control 2"
324;"2.834643";"Bloqueador Control 2"
323;"2.715073";"Bloqueador Control 2"
322;"2.699899";"Bloqueador Control 2"
321;"2.681788";"Bloqueador Control 2"
320;"2.745135";"Bloqueador Control 2"
319;"2.761830";"Bloqueador Control 2"
318;"2.746036";"Bloqueador Control 2"
317;"2.738712";"Bloqueador Control 2"
316;"2.778164";"Bloqueador Control 2"
315;"2.892479";"Bloqueador Control 2"
314;"2.808675";"Bloqueador Control 2"
313;"2.849109";"Bloqueador Control 2"
312;"2.916355";"Bloqueador Control 2"
311;"2.887746";"Bloqueador Control 2"
310;"2.909667";"Bloqueador Control 2"
309;"2.894672";"Bloqueador Control 2"
308;"2.841249";"Bloqueador Control 2"
307;"2.831084";"Bloqueador Control 2"
306;"2.834742";"Bloqueador Control 2"
305;"2.848215";"Bloqueador Control 2"
304;"2.867585";"Bloqueador Control 2"
303;"2.877737";"Bloqueador Control 2"
302;"2.931763";"Bloqueador Control 2"
301;"2.882717";"Bloqueador Control 2"
300;"2.887862";"Bloqueador Control 2"
299;"2.899863";"Bloqueador Control 2"
298;"2.937343";"Bloqueador Control 2"
297;"2.874017";"Bloqueador Control 2"
296;"2.682732";"Bloqueador Control 2"
295;"2.574311";"Bloqueador Control 2"
294;"2.305124";"Bloqueador Control 2"
293;"2.015715";"Bloqueador Control 2"
292;"1.779382";"Bloqueador Control 2"
291;"1.567371";"Bloqueador Control 2"
290;"1.419652";"Bloqueador Control 2"
289;"1.350141";"Bloqueador Control 2"
288;"1.342109";"Bloqueador Control 2"
287;"1.309780";"Bloqueador Control 2"
286;"1.316936";"Bloqueador Control 2"
285;"1.282585";"Bloqueador Control 2"
284;"1.252778";"Bloqueador Control 2"
283;"1.222782";"Bloqueador Control 2"
282;"1.225958";"Bloqueador Control 2"
281;"1.205899";"Bloqueador Control 2"
280;"1.185988";"Bloqueador Control 2"
279;"1.180718";"Bloqueador Control 2"
278;"1.172951";"Bloqueador Control 2"
277;"1.163188";"Bloqueador Control 2"
276;"1.141156";"Bloqueador Control 2"
275;"1.093783";"Bloqueador Control 2"
274;"1.101044";"Bloqueador Control 2"
273;"1.104349";"Bloqueador Control 2"
272;"1.076672";"Bloqueador Control 2"
271;"1.075797";"Bloqueador Control 2"
270;"1.064525";"Bloqueador Control 2"
269;"1.045048";"Bloqueador Control 2"
268;"1.016205";"Bloqueador Control 2"
267;"0.996631";"Bloqueador Control 2"
266;"1.006559";"Bloqueador Control 2"
265;"0.995750";"Bloqueador Control 2"
264;"0.970257";"Bloqueador Control 2"
263;"0.949746";"Bloqueador Control 2"
262;"0.935450";"Bloqueador Control 2"
261;"0.927540";"Bloqueador Control 2"
260;"0.900411";"Bloqueador Control 2"
259;"0.899243";"Bloqueador Control 2"
258;"0.912786";"Bloqueador Control 2"
257;"0.897250";"Bloqueador Control 2"
256;"0.859678";"Bloqueador Control 2"
255;"0.856476";"Bloqueador Control 2"
254;"0.861634";"Bloqueador Control 2"
253;"0.835238";"Bloqueador Control 2"
252;"0.830309";"Bloqueador Control 2"
251;"0.818525";"Bloqueador Control 2"
250;"0.783389";"Bloqueador Control 2"
249;"0.456932";"Bloqueador Control 2"
248;"0.449579";"Bloqueador Control 2"
247;"0.451705";"Bloqueador Control 2"
246;"0.459462";"Bloqueador Control 2"
245;"0.460740";"Bloqueador Control 2"
244;"0.445071";"Bloqueador Control 2"
243;"0.422106";"Bloqueador Control 2"
242;"0.426120";"Bloqueador Control 2"
241;"0.439568";"Bloqueador Control 2"
240;"0.433465";"Bloqueador Control 2"
239;"0.418752";"Bloqueador Control 2"
238;"0.414046";"Bloqueador Control 2"
237;"0.411423";"Bloqueador Control 2"
236;"0.413216";"Bloqueador Control 2"
235;"0.403915";"Bloqueador Control 2"
234;"0.403829";"Bloqueador Control 2"
233;"0.392159";"Bloqueador Control 2"
232;"0.383698";"Bloqueador Control 2"
231;"0.388615";"Bloqueador Control 2"
230;"0.363792";"Bloqueador Control 2"
229;"0.381431";"Bloqueador Control 2"
228;"0.382832";"Bloqueador Control 2"
227;"0.378992";"Bloqueador Control 2"
226;"0.374929";"Bloqueador Control 2"
225;"0.376418";"Bloqueador Control 2"
224;"0.360843";"Bloqueador Control 2"
223;"0.381414";"Bloqueador Control 2"
222;"0.365198";"Bloqueador Control 2"
221;"0.370813";"Bloqueador Control 2"
220;"0.346457";"Bloqueador Control 2"
219;"0.358958";"Bloqueador Control 2"
218;"0.340311";"Bloqueador Control 2"
217;"0.374381";"Bloqueador Control 2"
216;"0.340011";"Bloqueador Control 2"
215;"0.341267";"Bloqueador Control 2"
214;"0.320759";"Bloqueador Control 2"
213;"0.328138";"Bloqueador Control 2"
212;"0.344635";"Bloqueador Control 2"
211;"0.320903";"Bloqueador Control 2"
210;"0.328245";"Bloqueador Control 2"
209;"0.321326";"Bloqueador Control 2"
208;"0.318249";"Bloqueador Control 2"
207;"0.318294";"Bloqueador Control 2"
206;"0.315396";"Bloqueador Control 2"
205;"0.304207";"Bloqueador Control 2"
204;"0.308042";"Bloqueador Control 2"
203;"0.306235";"Bloqueador Control 2"
202;"0.311171";"Bloqueador Control 2"
201;"0.291874";"Bloqueador Control 2"
200;"0.296654";"Bloqueador Control 2"
749;"0.142243";"Extracto Puro 1"
748;"0.143246";"Extracto Puro 1"
747;"0.141368";"Extracto Puro 1"
746;"0.142246";"Extracto Puro 1"
745;"0.142686";"Extracto Puro 1"
744;"0.143732";"Extracto Puro 1"
743;"0.143874";"Extracto Puro 1"
742;"0.143830";"Extracto Puro 1"
741;"0.143782";"Extracto Puro 1"
740;"0.144400";"Extracto Puro 1"
739;"0.144176";"Extracto Puro 1"
738;"0.145108";"Extracto Puro 1"
737;"0.146504";"Extracto Puro 1"
736;"0.143914";"Extracto Puro 1"
735;"0.144335";"Extracto Puro 1"
734;"0.145200";"Extracto Puro 1"
733;"0.145095";"Extracto Puro 1"
732;"0.145953";"Extracto Puro 1"
731;"0.145693";"Extracto Puro 1"
730;"0.145957";"Extracto Puro 1"
729;"0.145514";"Extracto Puro 1"
728;"0.145149";"Extracto Puro 1"
727;"0.146121";"Extracto Puro 1"
726;"0.147185";"Extracto Puro 1"
725;"0.146523";"Extracto Puro 1"
724;"0.147733";"Extracto Puro 1"
723;"0.147377";"Extracto Puro 1"
722;"0.147781";"Extracto Puro 1"
721;"0.147815";"Extracto Puro 1"
720;"0.148505";"Extracto Puro 1"
719;"0.147960";"Extracto Puro 1"
718;"0.147274";"Extracto Puro 1"
717;"0.148276";"Extracto Puro 1"
716;"0.149035";"Extracto Puro 1"
715;"0.149698";"Extracto Puro 1"
714;"0.148974";"Extracto Puro 1"
713;"0.149346";"Extracto Puro 1"
712;"0.149544";"Extracto Puro 1"
711;"0.149214";"Extracto Puro 1"
710;"0.150120";"Extracto Puro 1"
709;"0.151134";"Extracto Puro 1"
708;"0.151994";"Extracto Puro 1"
707;"0.150169";"Extracto Puro 1"
706;"0.150485";"Extracto Puro 1"
705;"0.151296";"Extracto Puro 1"
704;"0.151337";"Extracto Puro 1"
703;"0.152043";"Extracto Puro 1"
702;"0.151562";"Extracto Puro 1"
701;"0.151240";"Extracto Puro 1"
700;"0.151674";"Extracto Puro 1"
699;"0.154053";"Extracto Puro 1"
698;"0.153206";"Extracto Puro 1"
697;"0.152805";"Extracto Puro 1"
696;"0.153742";"Extracto Puro 1"
695;"0.153320";"Extracto Puro 1"
694;"0.153895";"Extracto Puro 1"
693;"0.153782";"Extracto Puro 1"
692;"0.154017";"Extracto Puro 1"
691;"0.154885";"Extracto Puro 1"
690;"0.156625";"Extracto Puro 1"
689;"0.156373";"Extracto Puro 1"
688;"0.154956";"Extracto Puro 1"
687;"0.155618";"Extracto Puro 1"
686;"0.155887";"Extracto Puro 1"
685;"0.156852";"Extracto Puro 1"
684;"0.157873";"Extracto Puro 1"
683;"0.157880";"Extracto Puro 1"
682;"0.158689";"Extracto Puro 1"
681;"0.161277";"Extracto Puro 1"
680;"0.161641";"Extracto Puro 1"
679;"0.162756";"Extracto Puro 1"
678;"0.164564";"Extracto Puro 1"
677;"0.164772";"Extracto Puro 1"
676;"0.166362";"Extracto Puro 1"
675;"0.166248";"Extracto Puro 1"
674;"0.167526";"Extracto Puro 1"
673;"0.169544";"Extracto Puro 1"
672;"0.171309";"Extracto Puro 1"
671;"0.172846";"Extracto Puro 1"
670;"0.173429";"Extracto Puro 1"
669;"0.174302";"Extracto Puro 1"
668;"0.176035";"Extracto Puro 1"
667;"0.178253";"Extracto Puro 1"
666;"0.177448";"Extracto Puro 1"
665;"0.176279";"Extracto Puro 1"
664;"0.177417";"Extracto Puro 1"
663;"0.175898";"Extracto Puro 1"
662;"0.177345";"Extracto Puro 1"
661;"0.178511";"Extracto Puro 1"
660;"0.176372";"Extracto Puro 1"
659;"0.176388";"Extracto Puro 1"
658;"0.173603";"Extracto Puro 1"
657;"0.175404";"Extracto Puro 1"
656;"0.175373";"Extracto Puro 1"
655;"0.173710";"Extracto Puro 1"
654;"0.171627";"Extracto Puro 1"
653;"0.171195";"Extracto Puro 1"
652;"0.171503";"Extracto Puro 1"
651;"0.171643";"Extracto Puro 1"
650;"0.172621";"Extracto Puro 1"
649;"0.171588";"Extracto Puro 1"
648;"0.169430";"Extracto Puro 1"
647;"0.168914";"Extracto Puro 1"
646;"0.168708";"Extracto Puro 1"
645;"0.170616";"Extracto Puro 1"
644;"0.170606";"Extracto Puro 1"
643;"0.169440";"Extracto Puro 1"
642;"0.168448";"Extracto Puro 1"
641;"0.166858";"Extracto Puro 1"
640;"0.168329";"Extracto Puro 1"
639;"0.169767";"Extracto Puro 1"
638;"0.170121";"Extracto Puro 1"
637;"0.167642";"Extracto Puro 1"
636;"0.167766";"Extracto Puro 1"
635;"0.168006";"Extracto Puro 1"
634;"0.169228";"Extracto Puro 1"
633;"0.170933";"Extracto Puro 1"
632;"0.168682";"Extracto Puro 1"
631;"0.167512";"Extracto Puro 1"
630;"0.168316";"Extracto Puro 1"
629;"0.168381";"Extracto Puro 1"
628;"0.170430";"Extracto Puro 1"
627;"0.171474";"Extracto Puro 1"
626;"0.170814";"Extracto Puro 1"
625;"0.169437";"Extracto Puro 1"
624;"0.170114";"Extracto Puro 1"
623;"0.170841";"Extracto Puro 1"
622;"0.172457";"Extracto Puro 1"
621;"0.170686";"Extracto Puro 1"
620;"0.170436";"Extracto Puro 1"
619;"0.171488";"Extracto Puro 1"
618;"0.172076";"Extracto Puro 1"
617;"0.174048";"Extracto Puro 1"
616;"0.174546";"Extracto Puro 1"
615;"0.173775";"Extracto Puro 1"
614;"0.172787";"Extracto Puro 1"
613;"0.173618";"Extracto Puro 1"
612;"0.174292";"Extracto Puro 1"
611;"0.175355";"Extracto Puro 1"
610;"0.176495";"Extracto Puro 1"
609;"0.175837";"Extracto Puro 1"
608;"0.176163";"Extracto Puro 1"
607;"0.175578";"Extracto Puro 1"
606;"0.176365";"Extracto Puro 1"
605;"0.177309";"Extracto Puro 1"
604;"0.177804";"Extracto Puro 1"
603;"0.176571";"Extracto Puro 1"
602;"0.176175";"Extracto Puro 1"
601;"0.177684";"Extracto Puro 1"
600;"0.176562";"Extracto Puro 1"
599;"0.177580";"Extracto Puro 1"
598;"0.177856";"Extracto Puro 1"
597;"0.178035";"Extracto Puro 1"
596;"0.177249";"Extracto Puro 1"
595;"0.179118";"Extracto Puro 1"
594;"0.179152";"Extracto Puro 1"
593;"0.178249";"Extracto Puro 1"
592;"0.177451";"Extracto Puro 1"
591;"0.177925";"Extracto Puro 1"
590;"0.178766";"Extracto Puro 1"
589;"0.180277";"Extracto Puro 1"
588;"0.179950";"Extracto Puro 1"
587;"0.179343";"Extracto Puro 1"
586;"0.178717";"Extracto Puro 1"
585;"0.179245";"Extracto Puro 1"
584;"0.181820";"Extracto Puro 1"
583;"0.181841";"Extracto Puro 1"
582;"0.181491";"Extracto Puro 1"
581;"0.179998";"Extracto Puro 1"
580;"0.179347";"Extracto Puro 1"
579;"0.183180";"Extracto Puro 1"
578;"0.184590";"Extracto Puro 1"
577;"0.185083";"Extracto Puro 1"
576;"0.184751";"Extracto Puro 1"
575;"0.184010";"Extracto Puro 1"
574;"0.184894";"Extracto Puro 1"
573;"0.185475";"Extracto Puro 1"
572;"0.186961";"Extracto Puro 1"
571;"0.185188";"Extracto Puro 1"
570;"0.187663";"Extracto Puro 1"
569;"0.186306";"Extracto Puro 1"
568;"0.186630";"Extracto Puro 1"
567;"0.187853";"Extracto Puro 1"
566;"0.188152";"Extracto Puro 1"
565;"0.188351";"Extracto Puro 1"
564;"0.188290";"Extracto Puro 1"
563;"0.188972";"Extracto Puro 1"
562;"0.189559";"Extracto Puro 1"
561;"0.189860";"Extracto Puro 1"
560;"0.190379";"Extracto Puro 1"
559;"0.190036";"Extracto Puro 1"
558;"0.190982";"Extracto Puro 1"
557;"0.190966";"Extracto Puro 1"
556;"0.191586";"Extracto Puro 1"
555;"0.192125";"Extracto Puro 1"
554;"0.192486";"Extracto Puro 1"
553;"0.193188";"Extracto Puro 1"
552;"0.193504";"Extracto Puro 1"
551;"0.193937";"Extracto Puro 1"
550;"0.193084";"Extracto Puro 1"
549;"0.193764";"Extracto Puro 1"
548;"0.194536";"Extracto Puro 1"
547;"0.195617";"Extracto Puro 1"
546;"0.195316";"Extracto Puro 1"
545;"0.195761";"Extracto Puro 1"
544;"0.197795";"Extracto Puro 1"
543;"0.195914";"Extracto Puro 1"
542;"0.200424";"Extracto Puro 1"
541;"0.199149";"Extracto Puro 1"
540;"0.198840";"Extracto Puro 1"
539;"0.198379";"Extracto Puro 1"
538;"0.198381";"Extracto Puro 1"
537;"0.201005";"Extracto Puro 1"
536;"0.200488";"Extracto Puro 1"
535;"0.201501";"Extracto Puro 1"
534;"0.202456";"Extracto Puro 1"
533;"0.203314";"Extracto Puro 1"
532;"0.201475";"Extracto Puro 1"
531;"0.201505";"Extracto Puro 1"
530;"0.202617";"Extracto Puro 1"
529;"0.206848";"Extracto Puro 1"
528;"0.203976";"Extracto Puro 1"
527;"0.203491";"Extracto Puro 1"
526;"0.205128";"Extracto Puro 1"
525;"0.205350";"Extracto Puro 1"
524;"0.205178";"Extracto Puro 1"
523;"0.205182";"Extracto Puro 1"
522;"0.205535";"Extracto Puro 1"
521;"0.206112";"Extracto Puro 1"
520;"0.207423";"Extracto Puro 1"
519;"0.209070";"Extracto Puro 1"
518;"0.208467";"Extracto Puro 1"
517;"0.207787";"Extracto Puro 1"
516;"0.208709";"Extracto Puro 1"
515;"0.208724";"Extracto Puro 1"
514;"0.211649";"Extracto Puro 1"
513;"0.211464";"Extracto Puro 1"
512;"0.212355";"Extracto Puro 1"
511;"0.211913";"Extracto Puro 1"
510;"0.212660";"Extracto Puro 1"
509;"0.214290";"Extracto Puro 1"
508;"0.214610";"Extracto Puro 1"
507;"0.216277";"Extracto Puro 1"
506;"0.213899";"Extracto Puro 1"
505;"0.215626";"Extracto Puro 1"
504;"0.214940";"Extracto Puro 1"
503;"0.216579";"Extracto Puro 1"
502;"0.217103";"Extracto Puro 1"
501;"0.219208";"Extracto Puro 1"
500;"0.219417";"Extracto Puro 1"
499;"0.218372";"Extracto Puro 1"
498;"0.219506";"Extracto Puro 1"
497;"0.221053";"Extracto Puro 1"
496;"0.220395";"Extracto Puro 1"
495;"0.221196";"Extracto Puro 1"
494;"0.221814";"Extracto Puro 1"
493;"0.221837";"Extracto Puro 1"
492;"0.226150";"Extracto Puro 1"
491;"0.225277";"Extracto Puro 1"
490;"0.225823";"Extracto Puro 1"
489;"0.228761";"Extracto Puro 1"
488;"0.229740";"Extracto Puro 1"
487;"0.229766";"Extracto Puro 1"
486;"0.230188";"Extracto Puro 1"
485;"0.233431";"Extracto Puro 1"
484;"0.235963";"Extracto Puro 1"
483;"0.234367";"Extracto Puro 1"
482;"0.235368";"Extracto Puro 1"
481;"0.236566";"Extracto Puro 1"
480;"0.238112";"Extracto Puro 1"
479;"0.240337";"Extracto Puro 1"
478;"0.242265";"Extracto Puro 1"
477;"0.241831";"Extracto Puro 1"
476;"0.242579";"Extracto Puro 1"
475;"0.243589";"Extracto Puro 1"
474;"0.245679";"Extracto Puro 1"
473;"0.247246";"Extracto Puro 1"
472;"0.248715";"Extracto Puro 1"
471;"0.249552";"Extracto Puro 1"
470;"0.249263";"Extracto Puro 1"
469;"0.249640";"Extracto Puro 1"
468;"0.252005";"Extracto Puro 1"
467;"0.252071";"Extracto Puro 1"
466;"0.253559";"Extracto Puro 1"
465;"0.253990";"Extracto Puro 1"
464;"0.253558";"Extracto Puro 1"
463;"0.253850";"Extracto Puro 1"
462;"0.255130";"Extracto Puro 1"
461;"0.255413";"Extracto Puro 1"
460;"0.257965";"Extracto Puro 1"
459;"0.257873";"Extracto Puro 1"
458;"0.257011";"Extracto Puro 1"
457;"0.257189";"Extracto Puro 1"
456;"0.257709";"Extracto Puro 1"
455;"0.258368";"Extracto Puro 1"
454;"0.260620";"Extracto Puro 1"
453;"0.261403";"Extracto Puro 1"
452;"0.261151";"Extracto Puro 1"
451;"0.259194";"Extracto Puro 1"
450;"0.260637";"Extracto Puro 1"
449;"0.262737";"Extracto Puro 1"
448;"0.264829";"Extracto Puro 1"
447;"0.266503";"Extracto Puro 1"
446;"0.265344";"Extracto Puro 1"
445;"0.266628";"Extracto Puro 1"
444;"0.268583";"Extracto Puro 1"
443;"0.268782";"Extracto Puro 1"
442;"0.270605";"Extracto Puro 1"
441;"0.272065";"Extracto Puro 1"
440;"0.271260";"Extracto Puro 1"
439;"0.272693";"Extracto Puro 1"
438;"0.273461";"Extracto Puro 1"
437;"0.273930";"Extracto Puro 1"
436;"0.275478";"Extracto Puro 1"
435;"0.274937";"Extracto Puro 1"
434;"0.278778";"Extracto Puro 1"
433;"0.280488";"Extracto Puro 1"
432;"0.280678";"Extracto Puro 1"
431;"0.279867";"Extracto Puro 1"
430;"0.283067";"Extracto Puro 1"
429;"0.283795";"Extracto Puro 1"
428;"0.283875";"Extracto Puro 1"
427;"0.286885";"Extracto Puro 1"
426;"0.289645";"Extracto Puro 1"
425;"0.289480";"Extracto Puro 1"
424;"0.291428";"Extracto Puro 1"
423;"0.293106";"Extracto Puro 1"
422;"0.295619";"Extracto Puro 1"
421;"0.298281";"Extracto Puro 1"
420;"0.300311";"Extracto Puro 1"
419;"0.303715";"Extracto Puro 1"
418;"0.305646";"Extracto Puro 1"
417;"0.305795";"Extracto Puro 1"
416;"0.307581";"Extracto Puro 1"
415;"0.311143";"Extracto Puro 1"
414;"0.312710";"Extracto Puro 1"
413;"0.315412";"Extracto Puro 1"
412;"0.314028";"Extracto Puro 1"
411;"0.317308";"Extracto Puro 1"
410;"0.319549";"Extracto Puro 1"
409;"0.320314";"Extracto Puro 1"
408;"0.321610";"Extracto Puro 1"
407;"0.324705";"Extracto Puro 1"
406;"0.325967";"Extracto Puro 1"
405;"0.330059";"Extracto Puro 1"
404;"0.332114";"Extracto Puro 1"
403;"0.331644";"Extracto Puro 1"
402;"0.334148";"Extracto Puro 1"
401;"0.338851";"Extracto Puro 1"
400;"0.341376";"Extracto Puro 1"
399;"0.346302";"Extracto Puro 1"
398;"0.347080";"Extracto Puro 1"
397;"0.352336";"Extracto Puro 1"
396;"0.356703";"Extracto Puro 1"
395;"0.360072";"Extracto Puro 1"
394;"0.364664";"Extracto Puro 1"
393;"0.369484";"Extracto Puro 1"
392;"0.376145";"Extracto Puro 1"
391;"0.378489";"Extracto Puro 1"
390;"0.384449";"Extracto Puro 1"
389;"0.392545";"Extracto Puro 1"
388;"0.398220";"Extracto Puro 1"
387;"0.404889";"Extracto Puro 1"
386;"0.410649";"Extracto Puro 1"
385;"0.414563";"Extracto Puro 1"
384;"0.420760";"Extracto Puro 1"
383;"0.426596";"Extracto Puro 1"
382;"0.431734";"Extracto Puro 1"
381;"0.439011";"Extracto Puro 1"
380;"0.444719";"Extracto Puro 1"
379;"0.447990";"Extracto Puro 1"
378;"0.454652";"Extracto Puro 1"
377;"0.457804";"Extracto Puro 1"
376;"0.461261";"Extracto Puro 1"
375;"0.468610";"Extracto Puro 1"
374;"0.471848";"Extracto Puro 1"
373;"0.477447";"Extracto Puro 1"
372;"0.481963";"Extracto Puro 1"
371;"0.501354";"Extracto Puro 1"
370;"0.510301";"Extracto Puro 1"
369;"0.516599";"Extracto Puro 1"
368;"0.518752";"Extracto Puro 1"
367;"0.525326";"Extracto Puro 1"
366;"0.532617";"Extracto Puro 1"
365;"0.540087";"Extracto Puro 1"
364;"0.547547";"Extracto Puro 1"
363;"0.558387";"Extracto Puro 1"
362;"0.563243";"Extracto Puro 1"
361;"0.569752";"Extracto Puro 1"
360;"0.577740";"Extracto Puro 1"
359;"0.587385";"Extracto Puro 1"
358;"0.597408";"Extracto Puro 1"
357;"0.607017";"Extracto Puro 1"
356;"0.615365";"Extracto Puro 1"
355;"0.622516";"Extracto Puro 1"
354;"0.631926";"Extracto Puro 1"
353;"0.638268";"Extracto Puro 1"
352;"0.651991";"Extracto Puro 1"
351;"0.662277";"Extracto Puro 1"
350;"0.672713";"Extracto Puro 1"
349;"0.680216";"Extracto Puro 1"
348;"0.686751";"Extracto Puro 1"
347;"0.699552";"Extracto Puro 1"
346;"0.708686";"Extracto Puro 1"
345;"0.719010";"Extracto Puro 1"
344;"0.727715";"Extracto Puro 1"
343;"0.735263";"Extracto Puro 1"
342;"0.740661";"Extracto Puro 1"
341;"0.747360";"Extracto Puro 1"
340;"0.755887";"Extracto Puro 1"
339;"0.761462";"Extracto Puro 1"
338;"0.769250";"Extracto Puro 1"
337;"0.771121";"Extracto Puro 1"
336;"0.776915";"Extracto Puro 1"
335;"0.785236";"Extracto Puro 1"
334;"0.788322";"Extracto Puro 1"
333;"0.795519";"Extracto Puro 1"
332;"0.797882";"Extracto Puro 1"
331;"0.802499";"Extracto Puro 1"
330;"0.806001";"Extracto Puro 1"
329;"0.806413";"Extracto Puro 1"
328;"0.809202";"Extracto Puro 1"
327;"0.813043";"Extracto Puro 1"
326;"0.816701";"Extracto Puro 1"
325;"0.817431";"Extracto Puro 1"
324;"0.821393";"Extracto Puro 1"
323;"0.817830";"Extracto Puro 1"
322;"0.817039";"Extracto Puro 1"
321;"0.816343";"Extracto Puro 1"
